[1;31m[PHY]   put_queue: queue is full
[24.0] Checking tx_Data_request for 561944 times 
[24.0] Checking tx_Data_request for 561945 times 
[24.0] Checking tx_Data_request for 561946 times 
[24.0] Checking tx_Data_request for 561947 times 
[24.0] Checking tx_Data_request for 561948 times 
[24.0] Checking tx_Data_request for 561949 times 
[24.0] Checking tx_Data_request for 561950 times 
[24.0] Checking tx_Data_request for 561951 times 
[24.0] Checking tx_Data_request for 561952 times 
[24.0] Checking tx_Data_request for 561953 times 
[24.0] Checking tx_Data_request for 561954 times 
[24.0] Checking tx_Data_request for 561955 times 
[24.0] Checking tx_Data_request for 561956 times 
[24.0] Checking tx_Data_request for 561957 times 
[24.0] Checking tx_Data_request for 561958 times 
[24.0] Checking tx_Data_request for 561959 times 
[24.0] Checking tx_Data_request for 561960 times 
[24.0] Checking tx_Data_request for 561961 times 
[24.0] Checking tx_Data_request for 561962 times 
[24.0] Checking tx_Data_request for 561963 times 
[24.0] Checking tx_Data_request for 561964 times 
[24.0] Checking tx_Data_request for 561965 times 
[24.0] Checking tx_Data_request for 561966 times 
[24.0] Checking tx_Data_request for 561967 times 
[24.0] Checking tx_Data_request for 561968 times 
[24.0] Checking tx_Data_request for 561969 times 
[24.0] Checking tx_Data_request for 561970 times 
[24.0] Checking tx_Data_request for 561971 times 
[24.0] Checking tx_Data_request for 561972 times 
[24.0] Checking tx_Data_request for 561973 times 
[24.0] Checking tx_Data_request for 561974 times 
[24.0] Checking tx_Data_request for 561975 times 
[24.0] Checking tx_Data_request for 561976 times 
[24.0] Checking tx_Data_request for 561977 times 
[24.0] Checking tx_Data_request for 561978 times 
[24.0] Checking tx_Data_request for 561979 times 
[24.0] Checking tx_Data_request for 561980 times 
[24.0] Checking tx_Data_request for 561981 times 
[24.0] Checking tx_Data_request for 561982 times 
[24.0] Checking tx_Data_request for 561983 times 
[24.0] Checking tx_Data_request for 561984 times 
[24.0] Checking tx_Data_request for 561985 times 
[24.0] Checking tx_Data_request for 561986 times 
[24.0] Checking tx_Data_request for 561987 times 
[24.0] Checking tx_Data_request for 561988 times 
[24.0] Checking tx_Data_request for 561989 times 
[24.0] Checking tx_Data_request for 561990 times 
[24.0] Checking tx_Data_request for 561991 times 
[24.0] Checking tx_Data_request for 561992 times 
[24.0] Checking tx_Data_request for 561993 times 
[24.0] Checking tx_Data_request for 561994 times 
[24.0] Checking tx_Data_request for 561995 times 
[24.0] Checking tx_Data_request for 561996 times 
[24.0] Checking tx_Data_request for 561997 times 
[24.0] Checking tx_Data_request for 561998 times 
[24.0] Checking tx_Data_request for 561999 times 
[24.0] Checking tx_Data_request for 562000 times 
[24.0] Checking tx_Data_request for 562001 times 
[24.0] Checking tx_Data_request for 562002 times 
[24.0] Checking tx_Data_request for 562003 times 
[24.0] Checking tx_Data_request for 562004 times 
[24.0] Checking tx_Data_request for 562005 times 
[24.0] Checking tx_Data_request for 562006 times 
[24.0] Checking tx_Data_request for 562007 times 
[24.0] Checking tx_Data_request for 562008 times 
[24.0] Checking tx_Data_request for 562009 times 
[24.0] Checking tx_Data_request for 562010 times 
[24.0] Checking tx_Data_request for 562011 times 
[24.0] Checking tx_Data_request for 562012 times 
[24.0] Checking tx_Data_request for 562013 times 
[24.0] Checking tx_Data_request for 562014 times 
[24.0] Checking tx_Data_request for 562015 times 
[24.0] Checking tx_Data_request for 562016 times 
[24.0] Checking tx_Data_request for 562017 times 
[24.0] Checking tx_Data_request for 562018 times 
[24.0] Checking tx_Data_request for 562019 times 
[24.0] Checking tx_Data_request for 562020 times 
[24.0] Checking tx_Data_request for 562021 times 
[24.0] Checking tx_Data_request for 562022 times 
[24.[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m0] Checking tx_Data_request for 562023 times 
[24.0] Checking tx_Data_request for 562024 times 
[24.0] Checking tx_Data_request for 562025 times 
[24.0] Checking tx_Data_request for 562026 times 
[24.0] Checking tx_Data_request for 562027 times 
[24.0] Checking tx_Data_request for 562028 times 
[24.0] Checking tx_Data_request for 562029 times 
[24.0] Checking tx_Data_request for 562030 times 
[24.0] Checking tx_Data_request for 562031 times 
[24.0] Checking tx_Data_request for 562032 times 
[24.0] Checking tx_Data_request for 562033 times 
[24.0] Checking tx_Data_request for 562034 times 
[24.0] Checking tx_Data_request for 562035 times 
[24.0] Checking tx_Data_request for 562036 times 
[24.0] Checking tx_Data_request for 562037 times 
[24.0] Checking tx_Data_request for 562038 times 
[24.0] Checking tx_Data_request for 562039 times 
[24.0] Checking tx_Data_request for 562040 times 
[24.0] Checking tx_Data_request for 562041 times 
[24.0] Checking tx_Data_request for 562042 times 
[24.0] Checking tx_Data_request for 562043 times 
[24.0] Checking tx_Data_request for 562044 times 
[24.0] Checking tx_Data_request for 562045 times 
[24.0] Checking tx_Data_request for 562046 times 
[24.0] Checking tx_Data_request for 562047 times 
[24.0] Checking tx_Data_request for 562048 times 
[24.0] Checking tx_Data_request for 562049 times 
[24.0] Checking tx_Data_request for 562050 times 
[24.0] Checking tx_Data_request for 562051 times 
[24.0] Checking tx_Data_request for 562052 times 
[24.0] Checking tx_Data_request for 562053 times 
[24.0] Checking tx_Data_request for 562054 times 
[24.0] Checking tx_Data_request for 562055 times 
[24.0] Checking tx_Data_request for 562056 times 
[24.0] Checking tx_Data_request for 562057 times 
[24.0] Checking tx_Data_request for 562058 times 
[24.0] Checking tx_Data_request for 562059 times 
[24.0] Checking tx_Data_request for 562060 times 
[24.0] Checking tx_Data_request for 562061 times 
[24.0] Checking tx_Data_request for 562062 times 
[24.0] Checking tx_Data_request for 562063 times 
[24.0] Checking tx_Data_request for 562064 times 
[24.0] Checking tx_Data_request for 562065 times 
[24.0] Checking tx_Data_request for 562066 times 
[24.0] Checking tx_Data_request for 562067 times 
[24.0] Checking tx_Data_request for 562068 times 
[24.0] Checking tx_Data_request for 562069 times 
[24.0] Checking tx_Data_request for 562070 times 
[24.0] Checking tx_Data_request for 562071 times 
[24.0] Checking tx_Data_request for 562072 times 
[24.0] Checking tx_Data_request for 562073 times 
[24.0] Checking tx_Data_request for 562074 times 
[24.0] Checking tx_Data_request for 562075 times 
[24.0] Checking tx_Data_request for 562076 times 
[24.0] Checking tx_Data_request for 562077 times 
[24.0] Checking tx_Data_request for 562078 times 
[24.0] Checking tx_Data_request for 562079 times 
[24.0] Checking tx_Data_request for 562080 times 
[24.0] Checking tx_Data_request for 562081 times 
[24.0] Checking tx_Data_request for 562082 times 
[24.0] Checking tx_Data_request for 562083 times 
[24.0] Checking tx_Data_request for 562084 times 
[24.0] Checking tx_Data_request for 562085 times 
[24.0] Checking tx_Data_request for 562086 times 
[24.0] Checking tx_Data_request for 562087 times 
[24.0] Checking tx_Data_request for 562088 times 
[24.0] Checking tx_Data_request for 562089 times 
[24.0] Checking tx_Data_request for 562090 times 
[24.0] Checking tx_Data_request for 562091 times 
[24.0] Checking tx_Data_request for 562092 times 
[24.0] Checking tx_Data_request for 562093 times 
[24.0] Checking tx_Data_request for 562094 times 
[24.0] Checking tx_Data_request for 562095 times 
[24.0] Checking tx_Data_request for 562096 times 
[24.0] Checking tx_Data_request for 562097 times 
[24.0] Checking tx_Data_request for 562098 times 
[24.0] Checking tx_Data_request for 562099 times 
[24.0] Checking tx_Data_request for 562100 times 
[24.0] Checking tx_Data_request for 562101 times 
[24.0] Checking tx_Data_request for 562102 times 
[24.0] Checking tx_Data_request for 562103 times 
[24.0] Checking tx_Data_request for 562104 times 
[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[24.0] Checking tx_Data_request for 562105 times 
[24.0] Checking tx_Data_request for 562106 times 
[24.0] Checking tx_Data_request for 562107 times 
[24.0] Checking tx_Data_request for 562108 times 
[24.0] Checking tx_Data_request for 562109 times 
[24.0] Checking tx_Data_request for 562110 times 
[24.0] Checking tx_Data_request for 562111 times 
[24.0] Checking tx_Data_request for 562112 times 
[24.0] Checking tx_Data_request for 562113 times 
[24.0] Checking tx_Data_request for 562114 times 
[24.0] Checking tx_Data_request for 562115 times 
[24.0] Checking tx_Data_request for 562116 times 
[24.0] Checking tx_Data_request for 562117 times 
[24.0] Checking tx_Data_request for 562118 times 
[24.0] Checking tx_Data_request for 562119 times 
[24.0] Checking tx_Data_request for 562120 times 
[24.0] Checking tx_Data_request for 562121 times 
[24.0] Checking tx_Data_request for 562122 times 
[24.0] Checking tx_Data_request for 562123 times 
[24.0] Checking tx_Data_request for 562124 times 
[24.0] Checking tx_Data_request for 562125 times 
[24.0] Checking tx_Data_request for 562126 times 
[24.0] Checking tx_Data_request for 562127 times 
[24.0] Checking tx_Data_request for 562128 times 
[24.0] Checking tx_Data_request for 562129 times 
[24.0] Checking tx_Data_request for 562130 times 
[24.0] Checking tx_Data_request for 562131 times 
[24.0] Checking tx_Data_request for 562132 times 
[24.0] Checking tx_Data_request for 562133 times 
[24.0] Checking tx_Data_request for 562134 times 
[24.0] Checking tx_Data_request for 562135 times 
[24.0] Checking tx_Data_request for 562136 times 
[24.0] Checking tx_Data_request for 562137 times 
[24.0] Checking tx_Data_request for 562138 times 
[24.0] Checking tx_Data_request for 562139 times 
[24.0] Checking tx_Data_request for 562140 times 
[24.0] Checking tx_Data_request for 562141 times 
[24.0] Checking tx_Data_request for 562142 times 
[24.0] Checking tx_Data_request for 562143 times 
[24.0] Checking tx_Data_request for 562144 times 
[24.0] Checking tx_Data_request for 562145 times 
[24.0] Checking tx_Data_request for 562146 times 
[24.0] Checking tx_Data_request for 562147 times 
[24.0] Checking tx_Data_request for 562148 times 
[24.0] Checking tx_Data_request for 562149 times 
[24.0] Checking tx_Data_request for 562150 times 
[24.0] Checking tx_Data_request for 562151 times 
[24.0] Checking tx_Data_request for 562152 times 
[24.0] Checking tx_Data_request for 562153 times 
[24.0] Checking tx_Data_request for 562154 times 
[24.0] Checking tx_Data_request for 562155 times 
[24.0] Checking tx_Data_request for 562156 times 
[24.0] Checking tx_Data_request for 562157 times 
[24.0] Checking tx_Data_request for 562158 times 
[24.0] Checking tx_Data_request for 562159 times 
[24.0] Checking tx_Data_request for 562160 times 
[24.0] Checking tx_Data_request for 562161 times 
[24.0] Checking tx_Data_request for 562162 times 
[24.0] Checking tx_Data_request for 562163 times 
[24.0] Checking tx_Data_request for 562164 times 
[24.0] Checking tx_Data_request for 562165 times 
[24.0] Checking tx_Data_request for 562166 times 
[24.0] Checking tx_Data_request for 562167 times 
[24.0] Checking tx_Data_request for 562168 times 
[24.0] Checking tx_Data_request for 562169 times 
[24.0] Checking tx_Data_request for 562170 times 
[24.0] Checking tx_Data_request for 562171 times 
[24.0] Checking tx_Data_request for 562172 times 
[24.0] Checking tx_Data_request for 562173 times 
[24.0] Checking tx_Data_request for 562174 times 
[24.0] Checking tx_Data_request for 562175 times 
[24.0] Checking tx_Data_request for 562176 times 
[24.0] Checking tx_Data_request for 562177 times 
[24.0] Checking tx_Data_request for 562178 times 
[24.0] Checking tx_Data_request for 562179 times 
[24.0] Checking tx_Data_request for 562180 times 
[24.0] Checking tx_Data_request for 562181 times 
[24.0] Checking tx_Data_request for 562182 times 
[24.0] Checking tx_Data_request for 562183 times 
[24.0] Checking tx_Data_request for 562184 times 
[24.0] Checking tx_Data_request for 562185 times 
[24.0] Checking tx_Data_request for 562186 tim[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0m[1;31m[PHY]   put_queue: queue is full
[0m[1;31m[NR_PHY]   put_queue failed for sfn slot.
[0mes 
[24.0] Checking tx_Data_request for 562187 times 
[24.0] Checking tx_Data_request for 562188 times 
[24.0] Checking tx_Data_request for 562189 times 
[24.0] Checking tx_Data_request for 562190 times 
[24.0] Checking tx_Data_request for 562191 times 
[24.0] Checking tx_Data_request for 562192 times 
[24.0] Checking tx_Data_request for 562193 times 
[24.0] Checking tx_Data_request for 562194 times 
[24.0] Checking tx_Data_request for 562195 times 
[24.0] Checking tx_Data_request for 562196 times 
[24.0] Checking tx_Data_request for 562197 times 
[24.0] Checking tx_Data_request for 562198 times 
[24.0] Checking tx_Data_request for 562199 times 
[24.0] Checking tx_Data_request for 562200 times 
[24.0] Checking tx_Data_request for 562201 times 
[24.0] Checking tx_Data_request for 562202 times 
[24.0] Checking tx_Data_request for 562203 times 
[24.0] Checking tx_Data_request for 562204 times 
[24.0] Checking tx_Data_request for 562205 times 
[24.0] Checking tx_Data_request for 562206 times 
[24.0] Checking tx_Data_request for 562207 times 
[24.0] Checking tx_Data_request for 562208 times 
[24.0] Checking tx_Data_request for 562209 times 
[24.0] Checking tx_Data_request for 562210 times 
[24.0] Checking tx_Data_request for 562211 times 
[24.0] Checking tx_Data_request for 562212 times 
[24.0] Checking tx_Data_request for 562213 times 
[24.0] Checking tx_Data_request for 562214 times 
[24.0] Checking tx_Data_request for 562215 times 
[24.0] Checking tx_Data_request for 562216 times 
[24.0] Checking tx_Data_request for 562217 times 
[24.0] Checking tx_Data_request for 562218 times 
[24.0] Checking tx_Data_request for 562219 times 
[24.0] Checking tx_Data_request for 562220 times 
[24.0] Checking tx_Data_request for 562221 times 
[24.0] Checking tx_Data_request for 562222 times 
[24.0] Checking tx_Data_request for 562223 times 
[24.0] Checking tx_Data_request for 562224 times 
[24.0] Checking tx_Data_request for 562225 times 
[24.0] Checking tx_Data_request for 562226 times 
[24.0] Checking tx_Data_request for 562227 times 
[24.0] Checking tx_Data_request for 562228 times 
[24.0] Checking tx_Data_request for 562229 times 
[24.0] Checking tx_Data_request for 562230 times 
